query_id,user_id,timestamp,device_type,query_text,language,intent,location,query_duration_sec,num_words,is_successful,confidence_score,device_os_version
1252,6db2b020-0a67-4143-a090-103c1e8df8ad,2025-04-19 09:30:52,smartwatch,How to get to Central Park,Hindi,navigation,Delhi,6.67,6.0,True,0.53,Android 11
1253,2932a211-214c-4a4d-83a5-34d28e7d3f5a,2025-04-10 00:55:22,smartwatch,What's the weather like today?,Hindi,information,Tokyo,1.01,5.0,True,0.86,iOS 15
1254,b5ae329d-7761-4d80-949f-c34c0171f5a7,2025-03-02 02:53:37,smartphone,Order me a pizza,French,shopping,London,5.75,4.0,False,0.68,
1255,5297e1ad-edba-4484-a759-1ad40a398bf7,2025-01-20 18:00:25,tablet,Track my Amazon order,Spanish,shopping,New York,7.46,4.0,,0.51,Android 11
1256,9d9887bc-a018-4791-aeb0-93fec60ea4d5,2025-04-27 22:57:58,smartphone,Call Mom,Spanish,command,Shanghai,2.58,2.0,True,0.7,
1257,8cd74c27-929a-4586-8a37-6c367d94bf10,2025-05-20 01:35:58,smartphone,Call Mom,Hindi,command,Paris,8.35,2.0,True,0.87,Android 11
1258,515f352c-b52a-4e6b-88b6-48e012a850c5,2025-07-24 01:02:13,car assistant,Find nearest coffee shop,French,navigation,Shanghai,5.84,4.0,True,0.52,Android 10
1259,85467426-2f12-4b9e-b4fd-25b7384f6e3b,2025-01-27 11:27:02,smartphone,Open the calendar,Hindi,command,Los Angeles,3.59,3.0,True,0.98,Android 10
1260,6a7a7841-28cc-412a-8150-e0c9c948384b,2025-07-28 13:32:16,car assistant,Find nearest coffee shop,Spanish,navigation,Los Angeles,4.89,4.0,True,0.55,iOS 14
1261,38a06ffe-5972-48c5-9789-be6367465743,2025-03-24 20:36:05,smart speaker,Call Mom,Mandarin,command,Los Angeles,6.12,2.0,,0.83,iOS 14
1262,5c5d3f1b-54c0-46c2-94f6-516ea9d049dc,2025-04-25 00:18:40,smart speaker,Track my Amazon order,English,shopping,Tokyo,5.15,4.0,,0.94,
1263,9e47a339-c0ae-4b1a-b347-673637ec07a6,2025-07-26 00:36:29,car assistant,How tall is the Eiffel Tower?,Hindi,information,Paris,6.08,6.0,True,0.83,
1264,d2dd3e26-8fb3-4134-bf23-36e979903d96,2025-01-04 10:03:23,tablet,Find nearest coffee shop,Mandarin,navigation,New York,3.16,4.0,,0.54,iOS 14
1265,72173fa3-5893-4f12-ab3f-8d221d5e6aee,2025-04-04 08:12:16,smartwatch,Find nearby clothing stores,English,shopping,Shanghai,5.34,4.0,,0.56,Android 11
1266,eb29d912-9d1b-43df-a46b-6fcee78d147c,2025-04-05 16:38:01,tablet,Order me a pizza,Mandarin,shopping,New York,2.17,4.0,True,0.77,Android 10
1267,e2ba9fce-aebb-4f9c-8a35-653cf57a431e,2025-05-05 15:20:59,tablet,Play my favorite song,Spanish,command,Shanghai,4.78,4.0,True,0.8,iOS 14
1268,f1eab64a-cbd4-41cc-aa7a-8c2161a1a29c,2025-02-14 00:43:21,tablet,Define artificial intelligence,Hindi,information,London,3.19,3.0,False,0.91,Android 11
1269,b9567731-8a4c-4e1f-81af-eb2a62c8c3f4,2025-04-20 20:09:26,smart speaker,Recommend a podcast,Spanish,entertainment,Shanghai,3.53,3.0,,0.57,iOS 14
1270,d275bd43-8451-4303-a94d-4fbe06531d47,2025-05-26 14:51:44,car assistant,Play my favorite song,French,command,Paris,7.47,4.0,True,0.64,
1271,7210045a-823c-4ef9-8d85-65ce83a9c235,2025-07-09 01:20:55,tablet,Navigate to airport,Mandarin,navigation,Paris,7.18,3.0,True,0.53,Android 11
1272,a6ca8d50-e5f5-4891-8be3-18a80b39dccf,2025-03-16 18:20:43,smart speaker,Find nearest coffee shop,English,navigation,Tokyo,6.22,4.0,False,0.93,Android 10
1273,f2be029f-1514-4755-838e-9a615200044b,2025-02-07 06:22:43,smartwatch,Directions to nearest gas station,French,navigation,Delhi,2.82,5.0,,0.71,Android 10
1274,c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,2025-07-28 22:17:19,smartwatch,Recommend a podcast,English,entertainment,Shanghai,4.37,3.0,,0.64,iOS 15
1275,10c2c2e5-a07e-4fb1-81e0-6ad888802d4d,2025-03-23 20:37:32,car assistant,Play latest movie trailers,Spanish,entertainment,London,7.43,4.0,True,0.93,iOS 14
1276,3692a531-c609-4cd8-a127-dc6bab9b153d,2025-06-14 17:55:07,smartwatch,Who is the lead actor in Inception?,French,entertainment,Los Angeles,5.28,7.0,True,0.85,Android 11
1277,89aa4293-34a0-4cd4-9a9a-f29ed5ee2587,2025-06-19 00:42:35,smart speaker,Find nearest coffee shop,Spanish,navigation,Paris,9.64,4.0,True,0.68,
1278,12767d13-f093-4776-9116-d014a5850828,2025-03-01 17:05:47,smartphone,Navigate to airport,Hindi,navigation,Paris,5.79,3.0,False,0.96,iOS 14
1279,54eb4c91-b784-4e08-b58f-c8fa0614ac41,2025-01-15 17:07:33,smartwatch,Who is the lead actor in Inception?,English,entertainment,New York,5.38,7.0,True,0.83,
1280,2d90e4ee-0de4-433e-92c0-620c1667c518,2025-04-08 19:57:09,tablet,Navigate to airport,Spanish,navigation,New York,4.38,3.0,True,0.62,Android 10
1281,d255a4de-9330-4a83-9208-7e208ede9b46,2025-03-30 09:48:39,smartwatch,Find nearby clothing stores,Hindi,shopping,Tokyo,5.27,4.0,True,0.89,Android 10
1282,63561add-685a-4f2b-8236-c0bfe9366a85,2025-06-25 04:47:45,smartwatch,Show me comedy shows,English,entertainment,New York,4.7,4.0,True,0.54,Android 10
1283,50ffde64-6eda-4a8c-a789-e7d0a155eb2c,2025-01-07 13:26:06,car assistant,Directions to nearest gas station,French,navigation,Shanghai,6.42,5.0,True,0.74,iOS 14
1284,88eae7d4-1e49-4952-ac5d-4e5763b664f4,2025-01-03 06:58:55,car assistant,Navigate to airport,Hindi,navigation,Paris,6.91,3.0,True,0.65,iOS 15
1285,103056b7-9e4c-44dd-b864-a47ba43447fb,2025-01-18 16:14:52,smartphone,Set an alarm for 7 AM,French,command,Los Angeles,3.43,6.0,True,0.91,iOS 14
1286,5b923c67-1295-48df-9926-fe41b36d0121,2025-07-15 06:46:48,tablet,Add milk to shopping list,French,shopping,Delhi,2.34,5.0,True,0.76,
1287,af95be79-c971-4f51-8a32-bb221b2bb2ec,2025-04-28 00:47:31,car assistant,Who won the game last night?,English,information,Los Angeles,1.33,6.0,True,0.85,iOS 14
1288,c3e90323-4811-46e9-9625-34ca9b47e639,2025-06-19 23:26:14,car assistant,Show me comedy shows,English,entertainment,New York,6.02,4.0,False,0.79,iOS 15
1289,a9252745-d276-4c96-a526-247461a451ff,2025-01-12 23:15:19,smartphone,Buy new headphones,English,shopping,New York,2.79,3.0,True,0.75,Android 11
1290,38491ecc-8891-47fd-a804-d0ac795741bb,2025-02-22 23:10:02,car assistant,Navigate to airport,English,navigation,Los Angeles,1.3,3.0,True,0.95,Android 11
1291,cc27f386-cbf9-45b5-a418-16b7bf2b43b4,2025-04-25 13:23:54,car assistant,Who is the lead actor in Inception?,French,entertainment,Delhi,5.78,7.0,,0.76,Android 11
1292,4c4d6e40-24e2-426c-a250-d133f5cb5be4,2025-05-25 21:49:42,car assistant,Add milk to shopping list,Spanish,shopping,Paris,9.99,5.0,True,0.83,iOS 14
1293,8db3c2c1-02da-4d76-b310-2525f5179e72,2025-02-24 21:41:59,smart speaker,Who won the game last night?,Spanish,information,London,4.99,6.0,False,0.98,
1294,929daf9f-0149-42af-8ab1-a5041f8c56e0,2025-06-03 01:06:27,car assistant,Route to home,Mandarin,navigation,London,6.68,3.0,False,0.86,Android 10
1295,15cadfaf-f26d-4dd3-8c2a-a0b18982cbf8,2025-04-29 07:55:38,smartphone,Buy new headphones,Mandarin,shopping,Delhi,5.16,3.0,False,0.7,iOS 14
1296,e74ed0b3-bdce-435f-bf90-5d6a35c606b5,2025-05-14 12:55:46,smartwatch,Who is the lead actor in Inception?,French,entertainment,Los Angeles,4.8,7.0,True,0.81,Android 11
1297,a55bc44f-e7d7-4d1d-a9a3-b9913634646c,2025-07-19 01:20:14,smart speaker,Open the calendar,French,command,Shanghai,6.84,3.0,False,0.71,iOS 15
1298,38858f7e-2f1a-45a8-a934-4e152477f047,2025-04-09 03:43:26,smartwatch,Recommend a podcast,English,entertainment,Shanghai,4.42,3.0,False,0.54,iOS 14
1299,abc53545-2e6d-4a04-9d57-e73431bf5cf6,2025-01-22 02:56:08,car assistant,Define artificial intelligence,Hindi,information,New York,5.53,3.0,,0.82,Android 11
1300,fd75a5f3-eeaf-4a83-8044-46bfd9f48bbd,2025-06-29 03:18:11,smartwatch,Turn off the lights,Spanish,command,London,5.64,4.0,True,0.55,iOS 15
1301,4a68369c-12b9-4a50-8cb6-d1f0a5096396,2025-01-27 03:51:59,tablet,What's the weather like today?,Spanish,information,Shanghai,3.66,5.0,,0.79,Android 10
1302,b9c037aa-3289-458b-9923-cafc402d105b,2025-07-09 04:56:37,smartphone,Buy new headphones,French,shopping,Tokyo,6.98,3.0,,0.78,
1303,20d2b528-5b6d-4b7c-94b2-a582f3981e9e,2025-04-02 02:00:16,smartphone,Who won the game last night?,Mandarin,information,Tokyo,4.65,6.0,True,0.59,
1304,11defebf-9e98-461d-88fe-bf6d199c8d94,2025-03-17 03:32:14,car assistant,Track my Amazon order,Hindi,shopping,Shanghai,3.49,4.0,False,0.63,
1305,540e7d01-735d-48f3-bc61-66df515a6b43,2025-04-29 17:06:07,smart speaker,Find nearest coffee shop,Hindi,navigation,Shanghai,6.07,4.0,,0.53,Android 11
1306,90c80420-2703-4b27-958c-2936b18678ce,2025-05-22 13:19:30,smart speaker,Track my Amazon order,Hindi,shopping,Los Angeles,3.2,4.0,True,0.99,Android 10
1307,6da58dad-f56a-4bc0-90fb-35b0cec56969,2025-03-07 11:50:03,car assistant,Play my favorite song,Hindi,command,Shanghai,5.06,4.0,False,0.65,iOS 14
1308,c921057c-3f05-457c-902e-d818013ca998,2025-03-28 00:46:09,smartwatch,Show me comedy shows,English,entertainment,Paris,4.98,4.0,True,0.54,iOS 15
1309,6fa5d3b0-a40d-4ea5-bd64-987eb652ae99,2025-04-18 10:50:34,smartphone,Route to home,English,navigation,New York,7.17,3.0,,0.78,Android 10
1310,adf8f767-2261-4def-9c07-4653d71173e4,2025-05-09 18:23:26,smartphone,What's trending on Netflix?,Spanish,entertainment,Delhi,5.95,4.0,True,0.76,
1311,7202fae5-767d-4b27-bade-4367e0bd202c,2025-05-20 07:42:50,smartphone,Play latest movie trailers,French,entertainment,Los Angeles,4.95,4.0,True,0.86,
1312,8d3a5d76-7caa-481b-8e33-6644c65720ae,2025-02-12 06:23:37,smartwatch,Route to home,French,navigation,New York,6.64,3.0,True,0.72,iOS 15
1313,14fc3a5d-9b4b-4377-a542-deb92cff45f8,2025-04-19 23:31:48,car assistant,Find nearest coffee shop,English,navigation,London,7.78,4.0,False,0.76,iOS 14
1314,e42c0aea-23d7-463d-9391-d017dbd4a86d,2025-07-29 04:17:02,tablet,Recommend a podcast,Spanish,entertainment,London,6.12,3.0,True,0.67,iOS 15
1315,e2e6e7a6-bbc9-4473-8363-589c32495cff,2025-01-30 16:40:51,car assistant,How tall is the Eiffel Tower?,Mandarin,information,Delhi,5.02,6.0,,0.63,iOS 14
1316,04c4f46a-e461-4160-934d-695aba388c8f,2025-07-16 23:14:40,car assistant,Who is the lead actor in Inception?,Mandarin,entertainment,Paris,2.38,7.0,True,0.91,iOS 14
1317,94f6c67a-d009-4507-87fc-584ea1b24627,2025-06-07 08:07:36,tablet,Track my Amazon order,English,shopping,London,2.87,4.0,True,0.81,Android 11
1318,e80382eb-3677-4be4-970c-9eb4c4ea4ece,2025-01-15 05:39:41,smartwatch,Set an alarm for 7 AM,English,command,London,4.39,6.0,False,0.7,iOS 14
1319,e4dc4306-8b20-4e3e-82b7-c0488d3543be,2025-07-29 14:09:19,smartphone,Recommend a podcast,Spanish,entertainment,New York,3.78,3.0,True,0.76,iOS 15
1320,260ccfb4-c673-4380-a766-861778dbcde3,2025-05-23 01:40:36,tablet,Tell me news headlines,English,information,Los Angeles,4.63,4.0,,0.61,Android 10
1321,c5ab48da-e435-4021-b92a-9fc4647ac591,2025-04-24 00:18:31,smartwatch,Play my favorite song,Hindi,command,Los Angeles,5.11,4.0,True,0.91,iOS 14
1322,82aa5c46-8049-4bbf-b6f6-a77822460ac9,2025-02-05 04:01:28,tablet,Who is the lead actor in Inception?,Spanish,entertainment,London,6.06,7.0,True,0.5,iOS 15
1323,02b622e9-808e-48d2-9d26-4b1b6593b659,2025-04-03 18:31:49,smartphone,How to get to Central Park,English,navigation,Los Angeles,4.86,6.0,True,0.71,Android 11
1324,fb5abb36-ce79-48b7-b6c8-b8b9d9155664,2025-03-06 09:46:26,smartphone,Find nearest coffee shop,Hindi,navigation,Paris,5.97,4.0,,0.56,Android 10
1325,723b80d4-23ef-4561-839e-7623c1d841d3,2025-03-03 20:03:37,car assistant,Who is the lead actor in Inception?,Mandarin,entertainment,Tokyo,5.13,7.0,True,0.75,Android 10
1326,90d9170c-f2de-475c-90fc-c9f12ddc756b,2025-02-26 18:40:26,smart speaker,What's the weather like today?,English,information,Los Angeles,1.05,5.0,False,0.67,iOS 14
1327,f06dca24-7bc6-4121-bb64-a525bc653d94,2025-05-20 08:13:00,smart speaker,How tall is the Eiffel Tower?,Hindi,information,Shanghai,3.12,6.0,True,0.72,Android 11
1328,7cd61da4-c2ef-4a8b-b804-87860a58f43c,2025-04-01 00:03:56,smartwatch,Play latest movie trailers,Hindi,entertainment,Los Angeles,4.71,4.0,True,0.58,
1329,3be8a5df-5e93-4de0-83ac-e8751017ab44,2025-01-17 15:00:12,smart speaker,How to get to Central Park,English,navigation,Tokyo,2.58,6.0,,1.0,iOS 15
1330,e860bcb1-8494-405c-b4ef-2552ab286d09,2025-05-21 07:06:24,tablet,Navigate to airport,English,navigation,Paris,6.2,3.0,True,0.81,iOS 15
1331,7463835e-eafb-4f20-b83c-91eb635a11f2,2025-01-19 00:49:42,car assistant,Find nearest coffee shop,English,navigation,Los Angeles,8.06,4.0,True,0.52,iOS 15
1332,52f6531f-a605-47c9-bb07-ee930a3731ab,2025-02-10 02:07:36,smart speaker,Play latest movie trailers,French,entertainment,Los Angeles,7.44,4.0,True,0.93,Android 10
1333,a2317211-8578-41c6-b7eb-c69ab4280f0d,2025-04-17 05:09:39,tablet,Buy new headphones,Spanish,shopping,Los Angeles,4.57,3.0,,0.71,iOS 14
1334,94213090-4368-4e93-bded-cb7ad5ba304c,2025-03-09 12:23:51,car assistant,Play latest movie trailers,Mandarin,entertainment,New York,7.98,4.0,,0.68,Android 11
1335,5d8416e0-60e6-46ff-a757-43f9606cc2f5,2025-01-31 05:29:52,tablet,How to get to Central Park,English,navigation,Los Angeles,5.3,6.0,True,0.5,Android 11
1336,f9012b9c-6057-453a-8067-f79084440504,2025-03-28 13:34:17,smart speaker,Call Mom,Mandarin,command,Shanghai,4.33,2.0,True,0.72,Android 11
1337,d1366db1-5a57-4607-a7e5-46468430f0fa,2025-05-14 23:56:03,tablet,Play my favorite song,Mandarin,command,New York,3.77,4.0,True,0.83,
1338,e31db345-7b6b-411e-8aeb-99597ca2f582,2025-01-03 13:29:41,smart speaker,Play my favorite song,Mandarin,command,Paris,4.4,4.0,True,0.76,Android 11
1339,709d338b-2393-4d45-a1cc-ff0d8078636d,2025-03-06 07:33:29,smart speaker,Turn off the lights,French,command,Delhi,4.22,4.0,True,0.94,iOS 15
1340,a4bae8bf-83b8-4a05-93bc-0dc63ae0acdb,2025-04-20 01:20:03,car assistant,What's the weather like today?,French,information,Paris,5.34,5.0,False,0.6,Android 10
1341,28489240-2fd9-4ce1-a676-27ca3625fc20,2025-05-21 16:09:45,smartphone,Define artificial intelligence,French,information,London,5.32,3.0,,0.86,iOS 15
1342,1e4ae3a7-d123-47c1-b7a1-267e9a1e0036,2025-03-31 10:59:00,car assistant,Directions to nearest gas station,Spanish,navigation,Los Angeles,5.01,5.0,True,0.78,Android 11
1343,b862acc3-5489-4c37-8fa9-026b6a241f46,2025-02-14 00:23:35,car assistant,Play my favorite song,Hindi,command,Paris,5.87,4.0,True,0.96,iOS 14
1344,7aa1219a-7a93-48bb-acdb-d5f27b44acd0,2025-03-23 19:54:11,tablet,What's trending on Netflix?,French,entertainment,Tokyo,7.38,4.0,True,0.58,Android 11
1345,d5576899-a5b2-47ea-a947-6f54973e129c,2025-06-09 13:51:29,smart speaker,Set an alarm for 7 AM,French,command,New York,6.9,6.0,False,0.87,Android 10
1346,20bd1422-0b0b-41de-be61-2d6605bf0618,2025-03-04 13:49:56,tablet,Add milk to shopping list,English,shopping,Los Angeles,2.03,5.0,True,0.88,Android 10
1347,0a086989-833c-4f55-a129-8fa2227d4660,2025-02-27 00:52:55,car assistant,Recommend a podcast,French,entertainment,London,1.21,3.0,True,0.58,iOS 15
1348,ec257a75-421d-4dca-aa95-59080e503fd8,2025-03-11 22:04:17,car assistant,Define artificial intelligence,Hindi,information,Shanghai,6.87,3.0,True,0.63,iOS 15
1349,996f7e88-67cb-4c39-b54f-1b928442906f,2025-01-08 05:33:04,smartwatch,Open the calendar,English,command,Los Angeles,2.27,3.0,False,0.52,iOS 15
1350,a9681fc1-ba5c-465d-b834-4070e0e5f6e5,2025-04-21 01:59:18,smartwatch,Who won the game last night?,Mandarin,information,Los Angeles,4.55,6.0,,0.94,iOS 14
1351,72fefdc2-3772-4a97-95f3-9d39f27f3ad7,2025-07-03 01:53:30,smart speaker,Route to home,English,navigation,New York,2.66,3.0,,0.82,Android 11
1352,38283a05-2baa-43c9-bb4e-9ecdde0787b1,2025-06-09 12:37:28,smartwatch,Define artificial intelligence,Mandarin,information,Paris,1.4,3.0,False,0.7,
1353,95284c0a-cb6b-4562-a488-c84d99d090fd,2025-03-12 15:16:59,smartwatch,Set an alarm for 7 AM,English,command,Tokyo,6.08,6.0,,0.61,Android 11
1354,43b7a0ef-82c4-4c54-a8de-bd889f8acdeb,2025-03-07 03:16:46,smart speaker,Set an alarm for 7 AM,French,command,Paris,6.52,6.0,True,0.55,Android 10
1355,ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,2025-06-26 02:38:53,smartwatch,Add milk to shopping list,Spanish,shopping,Tokyo,3.85,5.0,True,0.61,Android 11
1356,3ad51382-119f-403e-9731-4c9198b6691b,2025-05-27 21:11:07,smart speaker,Track my Amazon order,Spanish,shopping,Delhi,1.23,4.0,True,0.68,Android 10
1357,043d72db-1bcb-404c-a1d8-b96a62ada157,2025-03-20 14:01:30,smartphone,Who is the lead actor in Inception?,Hindi,entertainment,Los Angeles,3.91,7.0,False,0.59,Android 10
1358,811db4af-e8ca-4483-9c0e-337585d0691c,2025-06-13 00:46:23,smart speaker,Set an alarm for 7 AM,Mandarin,command,Los Angeles,5.78,6.0,False,0.91,
1359,18a70609-9b02-4535-a649-a478d3966f0a,2025-03-10 21:41:40,smart speaker,Who won the game last night?,English,information,Delhi,2.04,6.0,False,0.73,Android 10
1360,998d65ba-9d60-42c5-a6cf-cbd879d29001,2025-01-16 03:50:49,smartphone,Find nearby clothing stores,English,shopping,Shanghai,5.37,4.0,True,0.69,iOS 14
1361,80da2ed7-880b-4b0e-88ab-96ace0b4659a,2025-02-15 15:19:56,smartphone,What's the weather like today?,Spanish,information,Los Angeles,4.97,5.0,True,0.63,
1362,215d3b1f-a8cd-444d-bb74-244017db4c2f,2025-07-29 10:30:34,smartphone,What's the weather like today?,French,information,Paris,6.16,5.0,,0.93,iOS 14
1363,f00f63ef-e59f-41c2-804e-a81ad3d877a8,2025-06-17 13:50:30,smart speaker,Navigate to airport,French,navigation,Delhi,5.24,3.0,False,0.65,Android 10
1364,dff47c51-5ed1-4e7f-abb1-f2bc85a4b0cb,2025-01-17 20:52:26,smart speaker,Directions to nearest gas station,French,navigation,Paris,3.05,5.0,,0.81,iOS 14
1365,3abf9c65-6dd0-43f3-87a2-0e22b298b811,2025-07-07 05:42:58,smartphone,What's the weather like today?,French,information,London,7.39,5.0,True,0.76,Android 10
1366,59bb8900-6198-4718-84c7-aab4ca20508d,2025-02-07 22:47:15,smart speaker,Who won the game last night?,English,information,Los Angeles,4.68,6.0,True,0.69,Android 11
1367,7a25ed81-4128-47eb-a246-29cd6cecdf82,2025-04-01 07:10:37,smartwatch,Navigate to airport,English,navigation,Delhi,4.95,3.0,False,1.0,iOS 15
1368,48842a14-1575-41ad-9bea-e9f8e8fb5a96,2025-06-08 16:51:48,smartphone,Play my favorite song,English,command,Shanghai,3.13,4.0,,0.56,iOS 14
1369,b58ac738-0166-4221-b063-ae7f41ff81d1,2025-01-03 18:18:28,smartphone,Find nearby clothing stores,Spanish,shopping,Delhi,4.11,4.0,True,0.67,iOS 15
1370,850f1cdc-1e2a-43f1-85c5-391093f6f723,2025-01-03 19:03:12,tablet,How to get to Central Park,French,navigation,Tokyo,3.23,6.0,,0.67,iOS 14
1371,b0117b0a-3496-41d6-a790-55b06001f54d,2025-05-03 16:25:02,smartwatch,Show me comedy shows,Mandarin,entertainment,Tokyo,4.65,4.0,True,0.89,iOS 15
1372,279f91ab-1b49-49b6-9cbd-b68268aa1236,2025-06-15 11:16:30,smart speaker,Turn off the lights,Hindi,command,Delhi,8.42,4.0,True,0.91,iOS 14
1373,42e4bf01-40ee-431d-95da-d216a6cdae3c,2025-07-28 04:51:35,car assistant,Show me comedy shows,Spanish,entertainment,New York,2.26,4.0,,1.0,iOS 15
1374,9ca4364d-5d9a-49f1-908e-3a956c6e8796,2025-04-18 00:24:37,tablet,Play my favorite song,Hindi,command,Delhi,1.77,4.0,True,0.85,Android 10
1375,c145d6ba-65bf-4e04-ae3c-2ce6fde6849b,2025-03-21 02:33:45,car assistant,Turn off the lights,Spanish,command,Delhi,7.94,4.0,True,0.77,
1376,8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,2025-07-07 08:55:31,car assistant,What's trending on Netflix?,French,entertainment,Tokyo,4.58,4.0,False,0.69,
1377,8e0eabb7-8f20-45e7-9ec6-46eb2dc09158,2025-07-07 20:58:17,tablet,Add milk to shopping list,Spanish,shopping,Paris,3.66,5.0,True,0.62,iOS 14
1378,93e0f235-4e80-410b-bd0e-e0b640f7924b,2025-05-14 17:38:00,smart speaker,How tall is the Eiffel Tower?,French,information,Delhi,7.08,6.0,False,0.96,iOS 14
1379,bc5c3cd8-65eb-44dc-b49b-4b72c6319c16,2025-02-23 14:53:30,smartwatch,Turn off the lights,Mandarin,command,Delhi,3.79,4.0,False,0.92,
1380,1e7c6795-a8c6-42df-9d23-ff41dae13586,2025-03-31 05:37:25,tablet,Find nearest coffee shop,Spanish,navigation,New York,8.65,4.0,False,0.56,iOS 15
1381,f301bb6c-b306-4300-8879-d93272540ab7,2025-03-04 20:02:23,tablet,Tell me news headlines,Mandarin,information,New York,6.36,4.0,True,0.83,iOS 14
1382,668b28da-8222-4d7f-b6e6-ba8519abdc15,2025-05-12 10:28:09,tablet,Find nearby clothing stores,English,shopping,Los Angeles,4.02,4.0,,0.57,iOS 15
1383,b2725aa7-9d30-442e-8cf2-9000cd04c001,2025-01-21 05:10:02,smartphone,Define artificial intelligence,Hindi,information,Los Angeles,9.31,3.0,False,0.73,iOS 15
1384,a2c8cf62-f6ee-437d-a39c-4c6c2926205d,2025-01-03 01:18:44,car assistant,Call Mom,Hindi,command,Paris,3.79,2.0,,0.72,iOS 14
1385,25343e85-d2c0-4ec2-9751-94d7cdeb2696,2025-07-03 04:16:13,smartwatch,Who won the game last night?,English,information,Paris,6.48,6.0,True,0.8,iOS 15
1386,1690636b-6f74-455d-99a9-af6aed054732,2025-01-25 21:16:23,car assistant,Directions to nearest gas station,Hindi,navigation,Tokyo,5.6,5.0,True,0.84,Android 10
1387,147d7bfc-5eef-4d1e-b8c5-ef5e4359ff43,2025-01-15 15:54:18,car assistant,Open the calendar,French,command,London,7.6,3.0,False,0.71,iOS 15
1388,fc04ca7a-ee41-4f16-a263-307cb9787c4b,2025-06-05 14:16:50,smartwatch,Define artificial intelligence,Hindi,information,Los Angeles,8.12,3.0,False,0.7,iOS 14
1389,49560c36-8560-4e8a-a7fb-19979d2cd944,2025-01-23 07:35:39,smart speaker,Who is the lead actor in Inception?,French,entertainment,Shanghai,5.06,7.0,True,0.91,Android 10
1390,2cde9187-d1fa-42a6-860b-340cf21a6f38,2025-07-11 23:50:50,tablet,Call Mom,Hindi,command,Los Angeles,3.49,2.0,True,0.9,Android 10
1391,d9beccff-33a3-45f3-82bd-eabe706078eb,2025-07-21 05:32:19,smart speaker,Set an alarm for 7 AM,English,command,New York,5.92,6.0,,0.8,Android 11
1392,c8b190e1-089a-4f4f-b1da-e8174937b90f,2025-07-18 06:39:03,smartphone,How to get to Central Park,Spanish,navigation,Shanghai,3.64,6.0,True,0.53,
1393,9d7d1756-3b4e-49f5-b2cd-9a0a840c5cb0,2025-03-07 19:41:42,smartphone,Turn off the lights,French,command,Los Angeles,9.03,4.0,True,0.62,iOS 14
1394,3d3fec1b-5c17-4bb5-893b-4d72ac8cdcaf,2025-01-01 02:40:39,car assistant,Order me a pizza,French,shopping,Tokyo,5.27,4.0,True,0.52,Android 11
1395,ff2f6883-163b-4481-a84e-4cd4f9c3ee05,2025-04-18 03:55:04,smartphone,Set an alarm for 7 AM,Mandarin,command,Tokyo,4.27,6.0,,0.98,
1396,ab6ef8dd-5a66-4316-a641-4954c798a445,2025-06-03 11:00:02,smart speaker,Call Mom,Mandarin,command,Los Angeles,5.37,2.0,True,0.67,
1397,848ac924-3347-4a91-9609-598e67cba27a,2025-01-06 23:13:34,smartphone,Find nearby clothing stores,English,shopping,Shanghai,2.31,4.0,True,0.74,iOS 14
1398,eb4f3638-1190-4515-b420-9103bca726eb,2025-02-05 00:24:24,smartwatch,Find nearest coffee shop,Hindi,navigation,New York,3.06,4.0,True,0.98,iOS 15
1399,d46b7756-b9e4-49ef-88d4-95a48cb21aa2,2025-05-16 04:28:58,smart speaker,Find nearest coffee shop,French,navigation,Shanghai,7.4,4.0,True,0.83,Android 11
1400,46c937e0-d0c5-4550-b69a-053958f42098,2025-03-29 21:13:37,tablet,How to get to Central Park,Mandarin,navigation,London,3.69,6.0,True,0.93,Android 10
1401,746b161a-31cc-4738-b68a-e9b79b3aa1d1,2025-06-06 21:08:49,smartphone,Who is the lead actor in Inception?,Spanish,entertainment,Shanghai,2.91,7.0,True,0.54,iOS 15
1402,2ccf1472-42d7-4112-8130-d66b932d1648,2025-06-08 02:46:11,car assistant,Play latest movie trailers,English,entertainment,Los Angeles,6.07,4.0,,0.77,iOS 14
1403,1287e313-8f02-4c2c-9b41-49998198d1f5,2025-07-15 09:52:35,tablet,Tell me news headlines,Mandarin,information,Los Angeles,7.37,4.0,,0.58,Android 11
1404,1df44d3e-f26f-4b19-9708-013e4b541670,2025-07-19 08:10:43,car assistant,Play my favorite song,English,command,New York,6.44,4.0,False,0.86,Android 10
1405,89b4094a-e048-41de-81f8-3199f4eae769,2025-04-08 03:29:15,smartwatch,Show me comedy shows,Hindi,entertainment,Paris,6.99,4.0,False,0.97,
1406,60885550-f74f-4900-b159-4914b1b68ecd,2025-07-07 19:45:26,tablet,How tall is the Eiffel Tower?,Mandarin,information,Delhi,3.49,6.0,True,0.93,iOS 15
1407,56f401e5-c1e9-44fa-be47-27fdc51c91f4,2025-06-28 04:46:38,tablet,Open the calendar,French,command,London,2.16,3.0,,0.54,Android 10
1408,963a4333-e582-45dc-b5f1-c654ae7cfd14,2025-01-11 14:55:37,car assistant,Show me comedy shows,English,entertainment,Shanghai,8.0,4.0,True,0.87,iOS 15
